sample,conn,wall_time_ms,wall_delta_us,orig_ts,orig_ts_delta,synth_ts,synth_ts_delta,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,report_hex_16_32
955,USB,3180.66,21,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
956,USB,3180.67,9,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
957,USB,3180.69,17,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
958,USB,3180.71,25,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
959,USB,3180.72,10,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
960,USB,3180.76,36,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
961,USB,3180.77,8,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
962,USB,3180.78,8,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
963,USB,3180.78,9,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
964,USB,3180.81,23,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
965,USB,3180.83,25,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
966,USB,3180.84,9,76228969,0,76228969,0,565,-1691,-745,-2127,8790,-433,35 02 65 f9 17 fd b1 f7 56 22 4f fe 69 29 8b 04
967,USB,3239.86,59019,76241090,12121,76241090,12121,482,-1099,-626,-2735,7651,-2207,e2 01 b5 fb 8e fd 51 f5 e3 1d 61 f7 c2 58 8b 04
968,USB,3239.90,36,76241090,0,76241090,0,482,-1099,-626,-2735,7651,-2207,e2 01 b5 fb 8e fd 51 f5 e3 1d 61 f7 c2 58 8b 04
969,USB,3239.92,26,76241090,0,76241090,0,482,-1099,-626,-2735,7651,-2207,e2 01 b5 fb 8e fd 51 f5 e3 1d 61 f7 c2 58 8b 04
970,USB,3239.94,23,76241090,0,76241090,0,482,-1099,-626,-2735,7651,-2207,e2 01 b5 fb 8e fd 51 f5 e3 1d 61 f7 c2 58 8b 04
971,USB,3239.97,20,76241090,0,76241090,0,482,-1099,-626,-2735,7651,-2207,e2 01 b5 fb 8e fd 51 f5 e3 1d 61 f7 c2 58 8b 04
972,USB,3239.98,19,76241090,0,76241090,0,482,-1099,-626,-2735,7651,-2207,e2 01 b5 fb 8e fd 51 f5 e3 1d 61 f7 c2 58 8b 04
973,USB,3240.01,25,76241090,0,76241090,0,482,-1099,-626,-2735,7651,-2207,e2 01 b5 fb 8e fd 51 f5 e3 1d 61 f7 c2 58 8b 04
974,USB,3240.02,10,76241090,0,76241090,0,482,-1099,-626,-2735,7651,-2207,e2 01 b5 fb 8e fd 51 f5 e3 1d 61 f7 c2 58 8b 04
975,USB,3243.07,3053,76253211,12121,76253211,12121,172,-583,-410,-2137,8363,-954,ac 00 b9 fd 66 fe a7 f7 ab 20 46 fc 1b 88 8b 04
976,USB,3243.10,25,76253211,0,76253211,0,172,-583,-410,-2137,8363,-954,ac 00 b9 fd 66 fe a7 f7 ab 20 46 fc 1b 88 8b 04
977,USB,3243.11,9,76253211,0,76253211,0,172,-583,-410,-2137,8363,-954,ac 00 b9 fd 66 fe a7 f7 ab 20 46 fc 1b 88 8b 04
978,USB,3243.12,10,76253211,0,76253211,0,172,-583,-410,-2137,8363,-954,ac 00 b9 fd 66 fe a7 f7 ab 20 46 fc 1b 88 8b 04
979,USB,3243.14,21,76253211,0,76253211,0,172,-583,-410,-2137,8363,-954,ac 00 b9 fd 66 fe a7 f7 ab 20 46 fc 1b 88 8b 04
980,USB,3243.16,23,76253211,0,76253211,0,172,-583,-410,-2137,8363,-954,ac 00 b9 fd 66 fe a7 f7 ab 20 46 fc 1b 88 8b 04
981,USB,3243.17,9,76253211,0,76253211,0,172,-583,-410,-2137,8363,-954,ac 00 b9 fd 66 fe a7 f7 ab 20 46 fc 1b 88 8b 04
982,USB,3299.56,56391,76265332,12121,76265332,12121,178,-664,-157,-1680,8267,94,b2 00 68 fd 63 ff 70 f9 4b 20 5e 00 74 b7 8b 04
983,USB,3299.60,41,76265332,0,76265332,0,178,-664,-157,-1680,8267,94,b2 00 68 fd 63 ff 70 f9 4b 20 5e 00 74 b7 8b 04
984,USB,3301.93,2331,76277453,12121,76277453,12121,127,-734,3,-2365,8150,-834,7f 00 22 fd 03 00 c3 f6 d6 1f be fc cd e6 8b 04
985,USB,3301.95,21,76277453,0,76277453,0,127,-734,3,-2365,8150,-834,7f 00 22 fd 03 00 c3 f6 d6 1f be fc cd e6 8b 04
986,USB,3301.96,8,76277453,0,76277453,0,127,-734,3,-2365,8150,-834,7f 00 22 fd 03 00 c3 f6 d6 1f be fc cd e6 8b 04
987,USB,3301.98,17,76277453,0,76277453,0,127,-734,3,-2365,8150,-834,7f 00 22 fd 03 00 c3 f6 d6 1f be fc cd e6 8b 04
988,USB,3302.02,40,76277453,0,76277453,0,127,-734,3,-2365,8150,-834,7f 00 22 fd 03 00 c3 f6 d6 1f be fc cd e6 8b 04
989,USB,3302.03,10,76277453,0,76277453,0,127,-734,3,-2365,8150,-834,7f 00 22 fd 03 00 c3 f6 d6 1f be fc cd e6 8b 04
990,USB,3359.38,57356,76289574,12121,76289574,12121,175,-430,99,-2820,8043,-1512,af 00 52 fe 63 00 fc f4 6b 1f 18 fa 26 16 8c 04
991,USB,3359.42,35,76289574,0,76289574,0,175,-430,99,-2820,8043,-1512,af 00 52 fe 63 00 fc f4 6b 1f 18 fa 26 16 8c 04
992,USB,3359.43,11,76289574,0,76289574,0,175,-430,99,-2820,8043,-1512,af 00 52 fe 63 00 fc f4 6b 1f 18 fa 26 16 8c 04
993,USB,3359.44,14,76289574,0,76289574,0,175,-430,99,-2820,8043,-1512,af 00 52 fe 63 00 fc f4 6b 1f 18 fa 26 16 8c 04
994,USB,3359.45,9,76289574,0,76289574,0,175,-430,99,-2820,8043,-1512,af 00 52 fe 63 00 fc f4 6b 1f 18 fa 26 16 8c 04
995,USB,3361.78,2329,76301695,12121,76301695,12121,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
996,USB,3361.82,39,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
997,USB,3361.84,23,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
998,USB,3361.86,12,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
999,USB,3361.87,12,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
1000,USB,3361.88,9,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
1001,USB,3361.97,92,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
1002,USB,3361.99,23,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
1003,USB,3362.00,12,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
1004,USB,3362.01,10,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
1005,USB,3362.02,9,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
1006,USB,3362.03,9,76301695,0,76301695,0,69,-9,236,-2787,7877,-1876,45 00 f7 ff ec 00 1d f5 c5 1e ac f8 7f 45 8c 04
1007,USB,3419.36,57327,76313816,12121,76313816,12121,-111,317,440,-2299,8048,-1014,91 ff 3d 01 b8 01 05 f7 70 1f 0a fc d8 74 8c 04
1008,USB,3419.40,43,76313816,0,76313816,0,-111,317,440,-2299,8048,-1014,91 ff 3d 01 b8 01 05 f7 70 1f 0a fc d8 74 8c 04
1009,USB,3422.10,2696,76325937,12121,76325937,12121,-149,370,582,-2068,7982,-525,6b ff 72 01 46 02 ec f7 2e 1f f3 fd 31 a4 8c 04
1010,USB,3422.12,25,76325937,0,76325937,0,-149,370,582,-2068,7982,-525,6b ff 72 01 46 02 ec f7 2e 1f f3 fd 31 a4 8c 04
1011,USB,3422.14,21,76325937,0,76325937,0,-149,370,582,-2068,7982,-525,6b ff 72 01 46 02 ec f7 2e 1f f3 fd 31 a4 8c 04
1012,USB,3422.17,27,76325937,0,76325937,0,-149,370,582,-2068,7982,-525,6b ff 72 01 46 02 ec f7 2e 1f f3 fd 31 a4 8c 04
1013,USB,3422.19,25,76325937,0,76325937,0,-149,370,582,-2068,7982,-525,6b ff 72 01 46 02 ec f7 2e 1f f3 fd 31 a4 8c 04
1014,USB,3422.22,21,76325937,0,76325937,0,-149,370,582,-2068,7982,-525,6b ff 72 01 46 02 ec f7 2e 1f f3 fd 31 a4 8c 04
1015,USB,3422.25,35,76325937,0,76325937,0,-149,370,582,-2068,7982,-525,6b ff 72 01 46 02 ec f7 2e 1f f3 fd 31 a4 8c 04
1016,USB,3422.28,28,76325937,0,76325937,0,-149,370,582,-2068,7982,-525,6b ff 72 01 46 02 ec f7 2e 1f f3 fd 31 a4 8c 04
1017,USB,3422.29,11,76325937,0,76325937,0,-149,370,582,-2068,7982,-525,6b ff 72 01 46 02 ec f7 2e 1f f3 fd 31 a4 8c 04
1018,USB,3422.31,16,76325937,0,76325937,0,-149,370,582,-2068,7982,-525,6b ff 72 01 46 02 ec f7 2e 1f f3 fd 31 a4 8c 04
1019,USB,3479.33,57029,76338058,12121,76338058,12121,-68,606,468,-2401,7719,-1555,bc ff 5e 02 d4 01 9f f6 27 1e ed f9 8a d3 8c 04
1020,USB,3479.37,36,76338058,0,76338058,0,-68,606,468,-2401,7719,-1555,bc ff 5e 02 d4 01 9f f6 27 1e ed f9 8a d3 8c 04
1021,USB,3479.38,12,76338058,0,76338058,0,-68,606,468,-2401,7719,-1555,bc ff 5e 02 d4 01 9f f6 27 1e ed f9 8a d3 8c 04
1022,USB,3479.39,6,76338058,0,76338058,0,-68,606,468,-2401,7719,-1555,bc ff 5e 02 d4 01 9f f6 27 1e ed f9 8a d3 8c 04
1023,USB,3479.40,10,76338058,0,76338058,0,-68,606,468,-2401,7719,-1555,bc ff 5e 02 d4 01 9f f6 27 1e ed f9 8a d3 8c 04
1024,USB,3479.41,15,76338058,0,76338058,0,-68,606,468,-2401,7719,-1555,bc ff 5e 02 d4 01 9f f6 27 1e ed f9 8a d3 8c 04
1025,USB,3481.82,2406,76350179,12121,76350179,12121,-175,1111,336,-2287,7710,-1451,51 ff 57 04 50 01 11 f7 1e 1e 55 fa e3 02 8d 04
1026,USB,3481.85,25,76350179,0,76350179,0,-175,1111,336,-2287,7710,-1451,51 ff 57 04 50 01 11 f7 1e 1e 55 fa e3 02 8d 04
1027,USB,3481.89,46,76350179,0,76350179,0,-175,1111,336,-2287,7710,-1451,51 ff 57 04 50 01 11 f7 1e 1e 55 fa e3 02 8d 04
1028,USB,3481.90,7,76350179,0,76350179,0,-175,1111,336,-2287,7710,-1451,51 ff 57 04 50 01 11 f7 1e 1e 55 fa e3 02 8d 04
1029,USB,3539.39,57487,76362300,12121,76362300,12121,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1030,USB,3539.42,37,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1031,USB,3539.43,9,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1032,USB,3539.44,12,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1033,USB,3539.45,10,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1034,USB,3539.48,23,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1035,USB,3539.50,25,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1036,USB,3539.51,9,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1037,USB,3539.52,7,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1038,USB,3539.52,6,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1039,USB,3539.55,22,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1040,USB,3539.57,24,76362300,0,76362300,0,-194,1301,507,-1948,8854,-573,3e ff 15 05 fb 01 64 f8 96 22 c3 fd 3c 32 8d 04
1041,USB,3541.88,2310,76374421,12121,76374421,12121,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1042,USB,3541.90,23,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1043,USB,3541.91,9,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1044,USB,3541.93,18,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1045,USB,3541.94,15,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1046,USB,3541.97,29,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1047,USB,3542.00,28,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1048,USB,3542.03,30,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1049,USB,3542.06,26,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1050,USB,3542.08,21,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1051,USB,3542.18,107,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1052,USB,3542.20,18,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1053,USB,3542.21,8,76374421,0,76374421,0,-20,1443,820,-1517,9012,-536,ec ff a3 05 34 03 13 fa 34 23 e8 fd 95 61 8d 04
1054,USB,3569.52,27310,76386542,12121,76386542,12121,-70,1453,949,-1019,7316,-113,ba ff ad 05 b5 03 05 fc 94 1c 8f ff ee 90 8d 04
1055,USB,3569.55,27,76386542,0,76386542,0,-70,1453,949,-1019,7316,-113,ba ff ad 05 b5 03 05 fc 94 1c 8f ff ee 90 8d 04
1056,USB,3569.60,50,76386542,0,76386542,0,-70,1453,949,-1019,7316,-113,ba ff ad 05 b5 03 05 fc 94 1c 8f ff ee 90 8d 04
1057,USB,3569.62,24,76386542,0,76386542,0,-70,1453,949,-1019,7316,-113,ba ff ad 05 b5 03 05 fc 94 1c 8f ff ee 90 8d 04
1058,USB,3600.78,31163,76398663,12121,76398663,12121,-431,1585,796,-1250,6942,-776,51 fe 31 06 1c 03 1e fb 1e 1b f8 fc 47 c0 8d 04
1059,USB,3600.82,32,76398663,0,76398663,0,-431,1585,796,-1250,6942,-776,51 fe 31 06 1c 03 1e fb 1e 1b f8 fc 47 c0 8d 04
1060,USB,3600.83,9,76398663,0,76398663,0,-431,1585,796,-1250,6942,-776,51 fe 31 06 1c 03 1e fb 1e 1b f8 fc 47 c0 8d 04
1061,USB,3660.84,60017,76410784,12121,76410784,12121,-624,1775,636,-293,7069,257,90 fd ef 06 7c 02 db fe 9d 1b 01 01 a0 ef 8d 04
1062,USB,3660.88,40,76410784,0,76410784,0,-624,1775,636,-293,7069,257,90 fd ef 06 7c 02 db fe 9d 1b 01 01 a0 ef 8d 04
1063,USB,3663.31,2431,76422905,12121,76422905,12121,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1064,USB,3663.34,25,76422905,0,76422905,0,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1065,USB,3663.35,16,76422905,0,76422905,0,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1066,USB,3663.37,15,76422905,0,76422905,0,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1067,USB,3663.38,14,76422905,0,76422905,0,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1068,USB,3663.40,18,76422905,0,76422905,0,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1069,USB,3663.43,28,76422905,0,76422905,0,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1070,USB,3663.44,11,76422905,0,76422905,0,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1071,USB,3663.45,11,76422905,0,76422905,0,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1072,USB,3663.46,9,76422905,0,76422905,0,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1073,USB,3663.47,8,76422905,0,76422905,0,-339,1497,283,615,7720,1727,ad fe d9 05 1b 01 67 02 28 1e bf 06 f9 1e 8e 04
1074,USB,3719.44,55974,76435026,12121,76435026,12121,162,1068,72,410,8409,1154,a2 00 2c 04 48 00 9a 01 d9 20 82 04 52 4e 8e 04
1075,USB,3719.48,33,76435026,0,76435026,0,162,1068,72,410,8409,1154,a2 00 2c 04 48 00 9a 01 d9 20 82 04 52 4e 8e 04
1076,USB,3722.00,2524,76447147,12121,76447147,12121,181,926,180,134,8108,-51,b5 00 9e 03 b4 00 86 00 ac 1f cd ff ab 7d 8e 04
1077,USB,3722.05,50,76447147,0,76447147,0,181,926,180,134,8108,-51,b5 00 9e 03 b4 00 86 00 ac 1f cd ff ab 7d 8e 04
1078,USB,3722.07,18,76447147,0,76447147,0,181,926,180,134,8108,-51,b5 00 9e 03 b4 00 86 00 ac 1f cd ff ab 7d 8e 04
1079,USB,3722.08,13,76447147,0,76447147,0,181,926,180,134,8108,-51,b5 00 9e 03 b4 00 86 00 ac 1f cd ff ab 7d 8e 04
1080,USB,3722.09,11,76447147,0,76447147,0,181,926,180,134,8108,-51,b5 00 9e 03 b4 00 86 00 ac 1f cd ff ab 7d 8e 04
1081,USB,3722.11,18,76447147,0,76447147,0,181,926,180,134,8108,-51,b5 00 9e 03 b4 00 86 00 ac 1f cd ff ab 7d 8e 04
1082,USB,3779.34,57232,76459268,12121,76459268,12121,-36,1022,168,163,7780,-163,dc ff fe 03 a8 00 a3 00 64 1e 5d ff 04 ad 8e 04
1083,USB,3779.38,41,76459268,0,76459268,0,-36,1022,168,163,7780,-163,dc ff fe 03 a8 00 a3 00 64 1e 5d ff 04 ad 8e 04
1084,USB,3782.22,2838,76471389,12121,76471389,12121,-109,1041,143,80,8361,414,93 ff 11 04 8f 00 50 00 a9 20 9e 01 5d dc 8e 04
1085,USB,3782.24,21,76471389,0,76471389,0,-109,1041,143,80,8361,414,93 ff 11 04 8f 00 50 00 a9 20 9e 01 5d dc 8e 04
1086,USB,3782.25,9,76471389,0,76471389,0,-109,1041,143,80,8361,414,93 ff 11 04 8f 00 50 00 a9 20 9e 01 5d dc 8e 04
1087,USB,3840.78,58523,76483510,12121,76483510,12121,233,912,74,213,8468,685,e9 00 90 03 4a 00 d5 00 14 21 ad 02 b6 0b 8f 04
1088,USB,3840.81,38,76483510,0,76483510,0,233,912,74,213,8468,685,e9 00 90 03 4a 00 d5 00 14 21 ad 02 b6 0b 8f 04
1089,USB,3843.10,2286,76495631,12121,76495631,12121,360,819,-81,126,7656,-350,68 01 33 03 af ff 7e 00 e8 1d a2 fe 0f 3b 8f 04
1090,USB,3843.13,27,76495631,0,76495631,0,360,819,-81,126,7656,-350,68 01 33 03 af ff 7e 00 e8 1d a2 fe 0f 3b 8f 04
1091,USB,3843.14,10,76495631,0,76495631,0,360,819,-81,126,7656,-350,68 01 33 03 af ff 7e 00 e8 1d a2 fe 0f 3b 8f 04
1092,USB,3843.15,17,76495631,0,76495631,0,360,819,-81,126,7656,-350,68 01 33 03 af ff 7e 00 e8 1d a2 fe 0f 3b 8f 04
1093,USB,3843.17,18,76495631,0,76495631,0,360,819,-81,126,7656,-350,68 01 33 03 af ff 7e 00 e8 1d a2 fe 0f 3b 8f 04
1094,USB,3843.23,57,76495631,0,76495631,0,360,819,-81,126,7656,-350,68 01 33 03 af ff 7e 00 e8 1d a2 fe 0f 3b 8f 04
1095,USB,3899.50,56269,76507752,12121,76507752,12121,131,1090,-131,-413,8091,-897,83 00 42 04 7d ff 63 fe 9b 1f 7f fc 68 6a 8f 04
1096,USB,3899.53,35,76507752,0,76507752,0,131,1090,-131,-413,8091,-897,83 00 42 04 7d ff 63 fe 9b 1f 7f fc 68 6a 8f 04
1097,USB,3901.95,2420,76519873,12121,76519873,12121,-3,1302,40,99,8065,-252,fd ff 16 05 28 00 63 00 81 1f 04 ff c1 99 8f 04
1098,USB,3902.00,46,76519873,0,76519873,0,-3,1302,40,99,8065,-252,fd ff 16 05 28 00 63 00 81 1f 04 ff c1 99 8f 04
1099,USB,3902.02,22,76519873,0,76519873,0,-3,1302,40,99,8065,-252,fd ff 16 05 28 00 63 00 81 1f 04 ff c1 99 8f 04
1100,USB,3959.34,57320,76531994,12121,76531994,12121,-161,1039,136,673,7964,1434,5f ff 0f 04 88 00 a1 02 1c 1f 9a 05 1a c9 8f 04
1101,USB,3959.46,117,76531994,0,76531994,0,-161,1039,136,673,7964,1434,5f ff 0f 04 88 00 a1 02 1c 1f 9a 05 1a c9 8f 04
1102,USB,3959.48,20,76531994,0,76531994,0,-161,1039,136,673,7964,1434,5f ff 0f 04 88 00 a1 02 1c 1f 9a 05 1a c9 8f 04
1103,USB,3959.49,9,76531994,0,76531994,0,-161,1039,136,673,7964,1434,5f ff 0f 04 88 00 a1 02 1c 1f 9a 05 1a c9 8f 04
1104,USB,3959.49,7,76531994,0,76531994,0,-161,1039,136,673,7964,1434,5f ff 0f 04 88 00 a1 02 1c 1f 9a 05 1a c9 8f 04
1105,USB,3959.50,6,76531994,0,76531994,0,-161,1039,136,673,7964,1434,5f ff 0f 04 88 00 a1 02 1c 1f 9a 05 1a c9 8f 04
1106,USB,3959.50,6,76531994,0,76531994,0,-161,1039,136,673,7964,1434,5f ff 0f 04 88 00 a1 02 1c 1f 9a 05 1a c9 8f 04
1107,USB,3959.51,6,76531994,0,76531994,0,-161,1039,136,673,7964,1434,5f ff 0f 04 88 00 a1 02 1c 1f 9a 05 1a c9 8f 04
1108,USB,3959.53,24,76531994,0,76531994,0,-161,1039,136,673,7964,1434,5f ff 0f 04 88 00 a1 02 1c 1f 9a 05 1a c9 8f 04
1109,USB,3961.78,2245,76544115,12121,76544115,12121,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1110,USB,3961.81,33,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1111,USB,3961.83,19,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1112,USB,3961.85,18,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1113,USB,3961.87,23,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1114,USB,3961.88,9,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1115,USB,3961.89,10,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1116,USB,3961.90,6,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1117,USB,3961.91,16,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1118,USB,3961.93,16,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1119,USB,3961.97,38,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1120,USB,3961.99,22,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1121,USB,3962.01,21,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1122,USB,3962.02,12,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1123,USB,3962.04,16,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1124,USB,3962.06,22,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1125,USB,3962.07,7,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
1126,USB,3962.07,7,76544115,0,76544115,0,-42,450,163,987,8336,1363,d6 ff c2 01 a3 00 db 03 90 20 53 05 73 f8 8f 04
