sample,conn,wall_time_ms,wall_delta_us,orig_ts,orig_ts_delta,synth_ts,synth_ts_delta,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,report_hex_16_32
532,USB,256.25,18,153168998,0,153168998,0,552,225,-156,-1018,8240,-1417,28 02 e1 00 64 ff 06 fc 30 20 77 fa 66 2c 21 09
533,USB,256.26,7,153168998,0,153168998,0,552,225,-156,-1018,8240,-1417,28 02 e1 00 64 ff 06 fc 30 20 77 fa 66 2c 21 09
534,USB,259.46,3199,153181222,12224,153181222,12224,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
535,USB,259.48,22,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
536,USB,259.55,73,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
537,USB,259.58,23,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
538,USB,259.58,8,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
539,USB,259.59,6,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
540,USB,259.62,26,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
541,USB,259.64,22,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
542,USB,259.65,8,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
543,USB,259.71,63,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
544,USB,259.73,24,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
545,USB,259.75,17,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
546,USB,259.78,30,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
547,USB,259.81,23,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
548,USB,259.81,6,153181222,0,153181222,0,655,245,-213,-992,8254,-1439,8f 02 f5 00 2b ff 20 fc 3e 20 61 fa 26 5c 21 09
549,USB,263.17,3360,153193445,12223,153193445,12223,763,262,-266,-880,8236,-1389,fb 02 06 01 f6 fe 90 fc 2c 20 93 fa e5 8b 21 09
550,USB,263.19,22,153193445,0,153193445,0,763,262,-266,-880,8236,-1389,fb 02 06 01 f6 fe 90 fc 2c 20 93 fa e5 8b 21 09
551,USB,263.26,72,153193445,0,153193445,0,763,262,-266,-880,8236,-1389,fb 02 06 01 f6 fe 90 fc 2c 20 93 fa e5 8b 21 09
552,USB,267.43,4162,153204729,11284,153204729,11284,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
553,USB,267.47,41,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
554,USB,267.51,37,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
555,USB,267.52,15,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
556,USB,267.53,12,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
557,USB,267.55,16,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
558,USB,267.60,55,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
559,USB,267.63,23,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
560,USB,267.64,19,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
561,USB,267.66,17,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
562,USB,267.69,24,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
563,USB,267.71,25,153204729,0,153204729,0,848,274,-311,-789,8116,-1307,50 03 12 01 c9 fe eb fc b4 1f e5 fa f9 b7 21 09
564,USB,271.14,3433,153216953,12224,153216953,12224,918,276,-349,-694,7972,-1175,96 03 14 01 a3 fe 4a fd 24 1f 69 fb b9 e7 21 09
565,USB,271.17,23,153216953,0,153216953,0,918,276,-349,-694,7972,-1175,96 03 14 01 a3 fe 4a fd 24 1f 69 fb b9 e7 21 09
566,USB,275.32,4154,153229176,12223,153229176,12223,958,266,-374,-559,7815,-1016,be 03 0a 01 8a fe d1 fd 87 1e 08 fc 78 17 22 09
567,USB,275.34,24,153229176,0,153229176,0,958,266,-374,-559,7815,-1016,be 03 0a 01 8a fe d1 fd 87 1e 08 fc 78 17 22 09
568,USB,275.35,9,153229176,0,153229176,0,958,266,-374,-559,7815,-1016,be 03 0a 01 8a fe d1 fd 87 1e 08 fc 78 17 22 09
569,USB,279.13,3774,153241400,12224,153241400,12224,955,238,-382,-463,7655,-826,bb 03 ee 00 82 fe 31 fe e7 1d c6 fc 38 47 22 09
570,USB,279.15,26,153241400,0,153241400,0,955,238,-382,-463,7655,-826,bb 03 ee 00 82 fe 31 fe e7 1d c6 fc 38 47 22 09
571,USB,279.16,10,153241400,0,153241400,0,955,238,-382,-463,7655,-826,bb 03 ee 00 82 fe 31 fe e7 1d c6 fc 38 47 22 09
572,USB,283.15,3988,153253623,12223,153253623,12223,912,199,-375,-389,7568,-690,90 03 c7 00 89 fe 7b fe 90 1d 4e fd f7 76 22 09
573,USB,283.17,23,153253623,0,153253623,0,912,199,-375,-389,7568,-690,90 03 c7 00 89 fe 7b fe 90 1d 4e fd f7 76 22 09
574,USB,287.15,3976,153264907,11284,153264907,11284,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
575,USB,287.20,46,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
576,USB,287.24,41,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
577,USB,287.25,15,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
578,USB,287.26,12,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
579,USB,287.27,11,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
580,USB,287.28,11,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
581,USB,287.30,19,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
582,USB,287.32,21,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
583,USB,287.34,19,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
584,USB,287.36,15,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
585,USB,287.40,45,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
586,USB,287.45,42,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
587,USB,287.46,15,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
588,USB,287.47,11,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
589,USB,287.48,10,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
590,USB,287.49,10,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
591,USB,287.51,14,153264907,0,153264907,0,855,146,-351,-314,7538,-574,57 03 92 00 a1 fe c6 fe 72 1d c2 fd 0b a3 22 09
592,USB,291.39,3887,153277131,12224,153277131,12224,775,84,-314,-318,7531,-495,07 03 54 00 c6 fe c2 fe 6b 1d 11 fe cb d2 22 09
593,USB,291.42,22,153277131,0,153277131,0,775,84,-314,-318,7531,-495,07 03 54 00 c6 fe c2 fe 6b 1d 11 fe cb d2 22 09
594,USB,291.42,8,153277131,0,153277131,0,775,84,-314,-318,7531,-495,07 03 54 00 c6 fe c2 fe 6b 1d 11 fe cb d2 22 09
595,USB,295.11,3688,153289354,12223,153289354,12223,682,18,-267,-298,7587,-449,aa 02 12 00 f5 fe d6 fe a3 1d 3f fe 8a 02 23 09
596,USB,295.14,30,153289354,0,153289354,0,682,18,-267,-298,7587,-449,aa 02 12 00 f5 fe d6 fe a3 1d 3f fe 8a 02 23 09
597,USB,295.17,24,153289354,0,153289354,0,682,18,-267,-298,7587,-449,aa 02 12 00 f5 fe d6 fe a3 1d 3f fe 8a 02 23 09
598,USB,295.21,46,153289354,0,153289354,0,682,18,-267,-298,7587,-449,aa 02 12 00 f5 fe d6 fe a3 1d 3f fe 8a 02 23 09
599,USB,295.23,16,153289354,0,153289354,0,682,18,-267,-298,7587,-449,aa 02 12 00 f5 fe d6 fe a3 1d 3f fe 8a 02 23 09
600,USB,295.24,12,153289354,0,153289354,0,682,18,-267,-298,7587,-449,aa 02 12 00 f5 fe d6 fe a3 1d 3f fe 8a 02 23 09
601,USB,295.32,77,153289354,0,153289354,0,682,18,-267,-298,7587,-449,aa 02 12 00 f5 fe d6 fe a3 1d 3f fe 8a 02 23 09
602,USB,295.33,18,153289354,0,153289354,0,682,18,-267,-298,7587,-449,aa 02 12 00 f5 fe d6 fe a3 1d 3f fe 8a 02 23 09
603,USB,295.34,7,153289354,0,153289354,0,682,18,-267,-298,7587,-449,aa 02 12 00 f5 fe d6 fe a3 1d 3f fe 8a 02 23 09
604,USB,295.35,6,153289354,0,153289354,0,682,18,-267,-298,7587,-449,aa 02 12 00 f5 fe d6 fe a3 1d 3f fe 8a 02 23 09
605,USB,299.32,3969,153300637,11283,153300637,11283,585,-42,-212,-290,7687,-412,49 02 d6 ff 2c ff de fe 07 1e 64 fe 9d 2e 23 09
606,USB,299.34,29,153300637,0,153300637,0,585,-42,-212,-290,7687,-412,49 02 d6 ff 2c ff de fe 07 1e 64 fe 9d 2e 23 09
607,USB,299.35,9,153300637,0,153300637,0,585,-42,-212,-290,7687,-412,49 02 d6 ff 2c ff de fe 07 1e 64 fe 9d 2e 23 09
608,USB,303.23,3875,153312861,12224,153312861,12224,478,-110,-144,-273,7829,-381,de 01 92 ff 70 ff ef fe 95 1e 83 fe 5d 5e 23 09
609,USB,303.25,20,153312861,0,153312861,0,478,-110,-144,-273,7829,-381,de 01 92 ff 70 ff ef fe 95 1e 83 fe 5d 5e 23 09
610,USB,303.26,9,153312861,0,153312861,0,478,-110,-144,-273,7829,-381,de 01 92 ff 70 ff ef fe 95 1e 83 fe 5d 5e 23 09
611,USB,307.26,4000,153325085,12224,153325085,12224,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
612,USB,307.28,26,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
613,USB,307.33,46,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
614,USB,307.35,20,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
615,USB,307.36,10,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
616,USB,307.37,9,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
617,USB,307.39,22,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
618,USB,307.40,12,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
619,USB,307.41,8,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
620,USB,307.42,6,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
621,USB,307.45,31,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
622,USB,307.47,22,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
623,USB,307.50,30,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
624,USB,307.53,33,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
625,USB,307.55,21,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
626,USB,307.56,8,153325085,0,153325085,0,375,-178,-66,-255,7944,-322,77 01 4e ff be ff 01 ff 08 1f be fe 1d 8e 23 09
627,USB,311.13,3572,153337308,12223,153337308,12223,257,-251,23,-219,8083,-211,01 01 05 ff 17 00 25 ff 93 1f 2d ff dc bd 23 09
628,USB,311.16,21,153337308,0,153337308,0,257,-251,23,-219,8083,-211,01 01 05 ff 17 00 25 ff 93 1f 2d ff dc bd 23 09
629,USB,311.16,9,153337308,0,153337308,0,257,-251,23,-219,8083,-211,01 01 05 ff 17 00 25 ff 93 1f 2d ff dc bd 23 09
630,USB,315.14,3980,153349532,12224,153349532,12224,132,-330,130,-193,8156,-116,84 00 b6 fe 82 00 3f ff dc 1f 8c ff 9c ed 23 09
631,USB,315.17,24,153349532,0,153349532,0,132,-330,130,-193,8156,-116,84 00 b6 fe 82 00 3f ff dc 1f 8c ff 9c ed 23 09
632,USB,315.18,11,153349532,0,153349532,0,132,-330,130,-193,8156,-116,84 00 b6 fe 82 00 3f ff dc 1f 8c ff 9c ed 23 09
633,USB,319.08,3897,153360815,11283,153360815,11283,12,-406,233,-196,8251,-74,0c 00 6a fe e9 00 3c ff 3b 20 b6 ff af 19 24 09
634,USB,319.10,21,153360815,0,153360815,0,12,-406,233,-196,8251,-74,0c 00 6a fe e9 00 3c ff 3b 20 b6 ff af 19 24 09
635,USB,319.11,8,153360815,0,153360815,0,12,-406,233,-196,8251,-74,0c 00 6a fe e9 00 3c ff 3b 20 b6 ff af 19 24 09
636,USB,319.12,11,153360815,0,153360815,0,12,-406,233,-196,8251,-74,0c 00 6a fe e9 00 3c ff 3b 20 b6 ff af 19 24 09
637,USB,323.28,4165,153373039,12224,153373039,12224,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
638,USB,323.30,24,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
639,USB,323.32,12,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
640,USB,323.34,26,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
641,USB,323.37,27,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
642,USB,323.40,32,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
643,USB,323.43,27,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
644,USB,323.47,38,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
645,USB,323.49,24,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
646,USB,323.50,11,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
647,USB,323.51,9,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
648,USB,323.52,15,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
649,USB,323.54,19,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
650,USB,323.56,20,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
651,USB,323.66,93,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
652,USB,323.68,21,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
653,USB,323.69,8,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
654,USB,323.69,6,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
655,USB,323.70,6,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
656,USB,323.70,6,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
657,USB,323.74,34,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
658,USB,323.74,6,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
659,USB,323.75,6,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
660,USB,323.77,22,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
661,USB,323.80,27,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
662,USB,323.81,12,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
663,USB,323.83,21,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
664,USB,323.84,9,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
665,USB,323.86,20,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
666,USB,323.88,27,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
667,USB,323.90,14,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
668,USB,323.91,9,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
669,USB,323.92,9,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
670,USB,323.92,6,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
671,USB,323.93,12,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
672,USB,323.95,20,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
673,USB,323.98,24,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
674,USB,323.99,8,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
675,USB,323.99,7,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
676,USB,324.02,24,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
677,USB,324.05,36,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
678,USB,324.06,12,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
679,USB,324.08,15,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
680,USB,324.10,19,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
681,USB,324.12,26,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
682,USB,324.22,91,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
683,USB,324.22,9,153373039,0,153373039,0,-111,-494,350,-222,8386,4,91 ff 12 fe 5e 01 22 ff c2 20 04 00 6f 49 24 09
684,USB,327.12,2896,153385262,12223,153385262,12223,-227,-580,466,-254,8487,27,1d ff bc fd d2 01 02 ff 27 21 1b 00 2e 79 24 09
685,USB,327.14,23,153385262,0,153385262,0,-227,-580,466,-254,8487,27,1d ff bc fd d2 01 02 ff 27 21 1b 00 2e 79 24 09
686,USB,327.15,8,153385262,0,153385262,0,-227,-580,466,-254,8487,27,1d ff bc fd d2 01 02 ff 27 21 1b 00 2e 79 24 09
687,USB,331.16,4009,153397486,12224,153397486,12224,-332,-668,582,-265,8580,60,b4 fe 64 fd 46 02 f7 fe 84 21 3c 00 ee a8 24 09
688,USB,331.21,48,153397486,0,153397486,0,-332,-668,582,-265,8580,60,b4 fe 64 fd 46 02 f7 fe 84 21 3c 00 ee a8 24 09
689,USB,331.23,18,153397486,0,153397486,0,-332,-668,582,-265,8580,60,b4 fe 64 fd 46 02 f7 fe 84 21 3c 00 ee a8 24 09
690,USB,335.20,3970,153409710,12224,153409710,12224,-438,-754,702,-307,8642,58,4a fe 0e fd be 02 cd fe c2 21 3a 00 ae d8 24 09
691,USB,335.22,22,153409710,0,153409710,0,-438,-754,702,-307,8642,58,4a fe 0e fd be 02 cd fe c2 21 3a 00 ae d8 24 09
692,USB,335.23,8,153409710,0,153409710,0,-438,-754,702,-307,8642,58,4a fe 0e fd be 02 cd fe c2 21 3a 00 ae d8 24 09
693,USB,335.24,11,153409710,0,153409710,0,-438,-754,702,-307,8642,58,4a fe 0e fd be 02 cd fe c2 21 3a 00 ae d8 24 09
694,USB,335.25,16,153409710,0,153409710,0,-438,-754,702,-307,8642,58,4a fe 0e fd be 02 cd fe c2 21 3a 00 ae d8 24 09
695,USB,339.56,4308,153420993,11283,153420993,11283,-542,-832,815,-341,8734,-34,e2 fd c0 fc 2f 03 ab fe 1e 22 de ff c1 04 25 09
696,USB,339.59,25,153420993,0,153420993,0,-542,-832,815,-341,8734,-34,e2 fd c0 fc 2f 03 ab fe 1e 22 de ff c1 04 25 09
697,USB,339.60,12,153420993,0,153420993,0,-542,-832,815,-341,8734,-34,e2 fd c0 fc 2f 03 ab fe 1e 22 de ff c1 04 25 09
698,USB,339.62,20,153420993,0,153420993,0,-542,-832,815,-341,8734,-34,e2 fd c0 fc 2f 03 ab fe 1e 22 de ff c1 04 25 09
699,USB,339.67,47,153420993,0,153420993,0,-542,-832,815,-341,8734,-34,e2 fd c0 fc 2f 03 ab fe 1e 22 de ff c1 04 25 09
700,USB,339.69,28,153420993,0,153420993,0,-542,-832,815,-341,8734,-34,e2 fd c0 fc 2f 03 ab fe 1e 22 de ff c1 04 25 09
701,USB,339.76,67,153420993,0,153420993,0,-542,-832,815,-341,8734,-34,e2 fd c0 fc 2f 03 ab fe 1e 22 de ff c1 04 25 09
702,USB,339.79,25,153420993,0,153420993,0,-542,-832,815,-341,8734,-34,e2 fd c0 fc 2f 03 ab fe 1e 22 de ff c1 04 25 09
703,USB,339.80,17,153420993,0,153420993,0,-542,-832,815,-341,8734,-34,e2 fd c0 fc 2f 03 ab fe 1e 22 de ff c1 04 25 09
704,USB,339.81,8,153420993,0,153420993,0,-542,-832,815,-341,8734,-34,e2 fd c0 fc 2f 03 ab fe 1e 22 de ff c1 04 25 09
705,USB,343.19,3378,153433217,12224,153433217,12224,-650,-909,944,-446,8863,-185,76 fd 73 fc b0 03 42 fe 9f 22 47 ff 81 34 25 09
706,USB,343.21,22,153433217,0,153433217,0,-650,-909,944,-446,8863,-185,76 fd 73 fc b0 03 42 fe 9f 22 47 ff 81 34 25 09
707,USB,343.22,8,153433217,0,153433217,0,-650,-909,944,-446,8863,-185,76 fd 73 fc b0 03 42 fe 9f 22 47 ff 81 34 25 09
708,USB,343.23,14,153433217,0,153433217,0,-650,-909,944,-446,8863,-185,76 fd 73 fc b0 03 42 fe 9f 22 47 ff 81 34 25 09
709,USB,343.25,14,153433217,0,153433217,0,-650,-909,944,-446,8863,-185,76 fd 73 fc b0 03 42 fe 9f 22 47 ff 81 34 25 09
710,USB,343.27,26,153433217,0,153433217,0,-650,-909,944,-446,8863,-185,76 fd 73 fc b0 03 42 fe 9f 22 47 ff 81 34 25 09
711,USB,347.22,3946,153445440,12223,153445440,12223,-746,-982,1068,-629,9042,-391,16 fd 2a fc 2c 04 8b fd 52 23 79 fe 40 64 25 09
