sample,conn,wall_time_ms,wall_delta_us,orig_ts,orig_ts_delta,synth_ts,synth_ts_delta,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,report_hex_16_32
487,USB,890.44,45,592135092,0,592135092,0,-2,2,-2,-108,7990,1413,fe ff 02 00 fe ff 94 ff 36 1f 85 05 b4 43 4b 23
488,USB,890.45,17,592135092,0,592135092,0,-2,2,-2,-108,7990,1413,fe ff 02 00 fe ff 94 ff 36 1f 85 05 b4 43 4b 23
489,USB,906.32,15864,592159334,24242,592159334,24242,-1,1,-1,-108,7990,1412,ff ff 01 00 ff ff 94 ff 36 1f 84 05 66 a2 4b 23
490,USB,906.34,23,592159334,0,592159334,0,-1,1,-1,-108,7990,1412,ff ff 01 00 ff ff 94 ff 36 1f 84 05 66 a2 4b 23
491,USB,906.44,101,592183576,24242,592183576,24242,-1,1,-1,-109,7987,1412,ff ff 01 00 ff ff 93 ff 33 1f 84 05 18 01 4c 23
492,USB,906.49,44,592183576,0,592183576,0,-1,1,-1,-109,7987,1412,ff ff 01 00 ff ff 93 ff 33 1f 84 05 18 01 4c 23
493,USB,906.53,48,592183576,0,592183576,0,-1,1,-1,-109,7987,1412,ff ff 01 00 ff ff 93 ff 33 1f 84 05 18 01 4c 23
494,USB,906.55,17,592183576,0,592183576,0,-1,1,-1,-109,7987,1412,ff ff 01 00 ff ff 93 ff 33 1f 84 05 18 01 4c 23
495,USB,906.56,12,592195697,12121,592195697,12121,0,1,0,-109,7986,1412,00 00 01 00 00 00 93 ff 32 1f 84 05 71 30 4c 23
496,USB,906.62,52,592195697,0,592195697,0,0,1,0,-109,7986,1412,00 00 01 00 00 00 93 ff 32 1f 84 05 71 30 4c 23
497,USB,906.63,12,592195697,0,592195697,0,0,1,0,-109,7986,1412,00 00 01 00 00 00 93 ff 32 1f 84 05 71 30 4c 23
498,USB,906.65,21,592195697,0,592195697,0,0,1,0,-109,7986,1412,00 00 01 00 00 00 93 ff 32 1f 84 05 71 30 4c 23
499,USB,922.51,15859,592207818,12121,592207818,12121,0,1,0,-110,7984,1412,00 00 01 00 00 00 92 ff 30 1f 84 05 ca 5f 4c 23
500,USB,922.53,24,592207818,0,592207818,0,0,1,0,-110,7984,1412,00 00 01 00 00 00 92 ff 30 1f 84 05 ca 5f 4c 23
501,USB,922.58,48,592207818,0,592207818,0,0,1,0,-110,7984,1412,00 00 01 00 00 00 92 ff 30 1f 84 05 ca 5f 4c 23
502,USB,952.54,29960,592244181,36363,592244181,36363,0,1,0,-110,7983,1411,00 00 01 00 00 00 92 ff 2f 1f 83 05 d5 ed 4c 23
503,USB,952.60,60,592244181,0,592244181,0,0,1,0,-110,7983,1411,00 00 01 00 00 00 92 ff 2f 1f 83 05 d5 ed 4c 23
504,USB,968.60,16002,592292665,48484,592292665,48484,0,1,0,-109,7989,1409,00 00 01 00 00 00 93 ff 35 1f 81 05 39 ab 4d 23
505,USB,968.62,22,592292665,0,592292665,0,0,1,0,-109,7989,1409,00 00 01 00 00 00 93 ff 35 1f 81 05 39 ab 4d 23
506,USB,968.75,125,592304786,12121,592304786,12121,0,1,0,-109,7991,1409,00 00 01 00 00 00 93 ff 37 1f 81 05 92 da 4d 23
507,USB,968.77,23,592304786,0,592304786,0,0,1,0,-109,7991,1409,00 00 01 00 00 00 93 ff 37 1f 81 05 92 da 4d 23
508,USB,968.87,94,592329028,24242,592329028,24242,0,1,0,-109,7991,1410,00 00 01 00 00 00 93 ff 37 1f 82 05 44 39 4e 23
509,USB,968.89,27,592329028,0,592329028,0,0,1,0,-109,7991,1410,00 00 01 00 00 00 93 ff 37 1f 82 05 44 39 4e 23
510,USB,968.90,8,592329028,0,592329028,0,0,1,0,-109,7991,1410,00 00 01 00 00 00 93 ff 37 1f 82 05 44 39 4e 23
511,USB,984.58,15685,592341149,12121,592341149,12121,0,1,0,-109,7990,1410,00 00 01 00 00 00 93 ff 36 1f 82 05 9d 68 4e 23
512,USB,984.62,31,592341149,0,592341149,0,0,1,0,-109,7990,1410,00 00 01 00 00 00 93 ff 36 1f 82 05 9d 68 4e 23
513,USB,984.71,98,592365391,24242,592365391,24242,0,1,0,-109,7990,1411,00 00 01 00 00 00 93 ff 36 1f 83 05 4f c7 4e 23
514,USB,984.75,35,592365391,0,592365391,0,0,1,0,-109,7990,1411,00 00 01 00 00 00 93 ff 36 1f 83 05 4f c7 4e 23
515,USB,999.34,14587,592389633,24242,592389633,24242,-1,2,0,-108,7988,1412,ff ff 02 00 00 00 94 ff 34 1f 84 05 01 26 4f 23
516,USB,999.37,32,592389633,0,592389633,0,-1,2,0,-108,7988,1412,ff ff 02 00 00 00 94 ff 34 1f 84 05 01 26 4f 23
517,USB,1015.25,15878,592438117,48484,592438117,48484,-1,2,0,-105,7984,1412,ff ff 02 00 00 00 97 ff 30 1f 84 05 65 e3 4f 23
518,USB,1015.27,24,592438117,0,592438117,0,-1,2,0,-105,7984,1412,ff ff 02 00 00 00 97 ff 30 1f 84 05 65 e3 4f 23
519,USB,1015.40,128,592450238,12121,592450238,12121,-1,2,0,-104,7983,1412,ff ff 02 00 00 00 98 ff 2f 1f 84 05 be 12 50 23
520,USB,1015.44,42,592450238,0,592450238,0,-1,2,0,-104,7983,1412,ff ff 02 00 00 00 98 ff 2f 1f 84 05 be 12 50 23
521,USB,1015.47,25,592450238,0,592450238,0,-1,2,0,-104,7983,1412,ff ff 02 00 00 00 98 ff 2f 1f 84 05 be 12 50 23
522,USB,1031.43,15966,592474480,24242,592474480,24242,-2,1,0,-104,7982,1413,fe ff 01 00 00 00 98 ff 2e 1f 85 05 70 71 50 23
523,USB,1031.48,45,592474480,0,592474480,0,-2,1,0,-104,7982,1413,fe ff 01 00 00 00 98 ff 2e 1f 85 05 70 71 50 23
524,USB,1031.57,88,592498722,24242,592498722,24242,-2,1,0,-104,7984,1415,fe ff 01 00 00 00 98 ff 30 1f 87 05 22 d0 50 23
525,USB,1031.62,57,592498722,0,592498722,0,-2,1,0,-104,7984,1415,fe ff 01 00 00 00 98 ff 30 1f 87 05 22 d0 50 23
526,USB,1031.67,45,592498722,0,592498722,0,-2,1,0,-104,7984,1415,fe ff 01 00 00 00 98 ff 30 1f 87 05 22 d0 50 23
527,USB,1031.69,18,592498722,0,592498722,0,-2,1,0,-104,7984,1415,fe ff 01 00 00 00 98 ff 30 1f 87 05 22 d0 50 23
528,USB,1031.70,13,592498722,0,592498722,0,-2,1,0,-104,7984,1415,fe ff 01 00 00 00 98 ff 30 1f 87 05 22 d0 50 23
529,USB,1031.71,11,592498722,0,592498722,0,-2,1,0,-104,7984,1415,fe ff 01 00 00 00 98 ff 30 1f 87 05 22 d0 50 23
530,USB,1031.72,11,592510843,12121,592510843,12121,-2,1,0,-104,7985,1416,fe ff 01 00 00 00 98 ff 31 1f 88 05 7b ff 50 23
531,USB,1031.74,15,592510843,0,592510843,0,-2,1,0,-104,7985,1416,fe ff 01 00 00 00 98 ff 31 1f 88 05 7b ff 50 23
532,USB,1031.75,11,592510843,0,592510843,0,-2,1,0,-104,7985,1416,fe ff 01 00 00 00 98 ff 31 1f 88 05 7b ff 50 23
533,USB,1031.76,10,592510843,0,592510843,0,-2,1,0,-104,7985,1416,fe ff 01 00 00 00 98 ff 31 1f 88 05 7b ff 50 23
534,USB,1031.78,24,592510843,0,592510843,0,-2,1,0,-104,7985,1416,fe ff 01 00 00 00 98 ff 31 1f 88 05 7b ff 50 23
535,USB,1046.37,14591,592522964,12121,592522964,12121,-2,1,0,-104,7985,1417,fe ff 01 00 00 00 98 ff 31 1f 89 05 d4 2e 51 23
536,USB,1046.42,44,592522964,0,592522964,0,-2,1,0,-104,7985,1417,fe ff 01 00 00 00 98 ff 31 1f 89 05 d4 2e 51 23
537,USB,1062.63,16212,592571448,48484,592571448,48484,-1,1,0,-104,7987,1419,ff ff 01 00 00 00 98 ff 33 1f 8b 05 38 ec 51 23
538,USB,1062.65,23,592571448,0,592571448,0,-1,1,0,-104,7987,1419,ff ff 01 00 00 00 98 ff 33 1f 8b 05 38 ec 51 23
539,USB,1062.66,8,592571448,0,592571448,0,-1,1,0,-104,7987,1419,ff ff 01 00 00 00 98 ff 33 1f 8b 05 38 ec 51 23
540,USB,1062.68,20,592571448,0,592571448,0,-1,1,0,-104,7987,1419,ff ff 01 00 00 00 98 ff 33 1f 8b 05 38 ec 51 23
541,USB,1062.71,34,592571448,0,592571448,0,-1,1,0,-104,7987,1419,ff ff 01 00 00 00 98 ff 33 1f 8b 05 38 ec 51 23
542,USB,1062.74,23,592571448,0,592571448,0,-1,1,0,-104,7987,1419,ff ff 01 00 00 00 98 ff 33 1f 8b 05 38 ec 51 23
543,USB,1062.75,12,592571448,0,592571448,0,-1,1,0,-104,7987,1419,ff ff 01 00 00 00 98 ff 33 1f 8b 05 38 ec 51 23
544,USB,1062.76,17,592571448,0,592571448,0,-1,1,0,-104,7987,1419,ff ff 01 00 00 00 98 ff 33 1f 8b 05 38 ec 51 23
545,USB,1062.78,14,592583569,12121,592583569,12121,-1,1,0,-104,7986,1418,ff ff 01 00 00 00 98 ff 32 1f 8a 05 91 1b 52 23
546,USB,1062.80,20,592583569,0,592583569,0,-1,1,0,-104,7986,1418,ff ff 01 00 00 00 98 ff 32 1f 8a 05 91 1b 52 23
547,USB,1062.84,41,592583569,0,592583569,0,-1,1,0,-104,7986,1418,ff ff 01 00 00 00 98 ff 32 1f 8a 05 91 1b 52 23
548,USB,1062.85,9,592583569,0,592583569,0,-1,1,0,-104,7986,1418,ff ff 01 00 00 00 98 ff 32 1f 8a 05 91 1b 52 23
549,USB,1062.86,9,592583569,0,592583569,0,-1,1,0,-104,7986,1418,ff ff 01 00 00 00 98 ff 32 1f 8a 05 91 1b 52 23
550,USB,1062.86,6,592583569,0,592583569,0,-1,1,0,-104,7986,1418,ff ff 01 00 00 00 98 ff 32 1f 8a 05 91 1b 52 23
551,USB,1062.92,56,592583569,0,592583569,0,-1,1,0,-104,7986,1418,ff ff 01 00 00 00 98 ff 32 1f 8a 05 91 1b 52 23
552,USB,1062.94,18,592583569,0,592583569,0,-1,1,0,-104,7986,1418,ff ff 01 00 00 00 98 ff 32 1f 8a 05 91 1b 52 23
553,USB,1078.12,15181,592619932,36363,592619932,36363,0,1,0,-104,7983,1415,00 00 01 00 00 00 98 ff 2f 1f 87 05 9c a9 52 23
554,USB,1078.16,43,592619932,0,592619932,0,0,1,0,-104,7983,1415,00 00 01 00 00 00 98 ff 2f 1f 87 05 9c a9 52 23
555,USB,1093.28,15121,592656295,36363,592656295,36363,0,2,0,-104,7982,1413,00 00 02 00 00 00 98 ff 2e 1f 85 05 a7 37 53 23
556,USB,1093.32,36,592656295,0,592656295,0,0,2,0,-104,7982,1413,00 00 02 00 00 00 98 ff 2e 1f 85 05 a7 37 53 23
557,USB,1093.41,89,592668416,12121,592668416,12121,0,2,0,-105,7982,1413,00 00 02 00 00 00 97 ff 2e 1f 85 05 00 67 53 23
558,USB,1093.45,43,592668416,0,592668416,0,0,2,0,-105,7982,1413,00 00 02 00 00 00 97 ff 2e 1f 85 05 00 67 53 23
559,USB,1093.46,16,592668416,0,592668416,0,0,2,0,-105,7982,1413,00 00 02 00 00 00 97 ff 2e 1f 85 05 00 67 53 23
560,USB,1093.48,13,592668416,0,592668416,0,0,2,0,-105,7982,1413,00 00 02 00 00 00 97 ff 2e 1f 85 05 00 67 53 23
561,USB,1093.49,11,592680537,12121,592680537,12121,0,2,0,-105,7983,1412,00 00 02 00 00 00 97 ff 2f 1f 84 05 59 96 53 23
562,USB,1093.50,11,592680537,0,592680537,0,0,2,0,-105,7983,1412,00 00 02 00 00 00 97 ff 2f 1f 84 05 59 96 53 23
563,USB,1093.52,17,592680537,0,592680537,0,0,2,0,-105,7983,1412,00 00 02 00 00 00 97 ff 2f 1f 84 05 59 96 53 23
564,USB,1093.53,16,592692658,12121,592692658,12121,0,2,0,-106,7983,1412,00 00 02 00 00 00 96 ff 2f 1f 84 05 b2 c5 53 23
565,USB,1093.55,16,592692658,0,592692658,0,0,2,0,-106,7983,1412,00 00 02 00 00 00 96 ff 2f 1f 84 05 b2 c5 53 23
566,USB,1093.60,51,592692658,0,592692658,0,0,2,0,-106,7983,1412,00 00 02 00 00 00 96 ff 2f 1f 84 05 b2 c5 53 23
567,USB,1109.79,16192,592704779,12121,592704779,12121,0,2,0,-107,7983,1412,00 00 02 00 00 00 95 ff 2f 1f 84 05 0b f5 53 23
568,USB,1109.84,45,592704779,0,592704779,0,0,2,0,-107,7983,1412,00 00 02 00 00 00 95 ff 2f 1f 84 05 0b f5 53 23
569,USB,1109.94,100,592716900,12121,592716900,12121,0,2,0,-107,7984,1411,00 00 02 00 00 00 95 ff 30 1f 83 05 64 24 54 23
570,USB,1109.98,43,592716900,0,592716900,0,0,2,0,-107,7984,1411,00 00 02 00 00 00 95 ff 30 1f 83 05 64 24 54 23
571,USB,1124.50,14521,592753263,36363,592753263,36363,0,1,0,-109,7985,1410,00 00 01 00 00 00 93 ff 31 1f 82 05 6f b2 54 23
572,USB,1124.54,44,592753263,0,592753263,0,0,1,0,-109,7985,1410,00 00 01 00 00 00 93 ff 31 1f 82 05 6f b2 54 23
573,USB,1124.64,96,592777505,24242,592777505,24242,0,1,0,-109,7985,1409,00 00 01 00 00 00 93 ff 31 1f 81 05 21 11 55 23
574,USB,1124.67,34,592777505,0,592777505,0,0,1,0,-109,7985,1409,00 00 01 00 00 00 93 ff 31 1f 81 05 21 11 55 23
575,USB,1124.77,99,592789626,12121,592789626,12121,0,1,0,-110,7986,1409,00 00 01 00 00 00 92 ff 32 1f 81 05 7a 40 55 23
576,USB,1124.81,39,592789626,0,592789626,0,0,1,0,-110,7986,1409,00 00 01 00 00 00 92 ff 32 1f 81 05 7a 40 55 23
577,USB,1124.83,20,592789626,0,592789626,0,0,1,0,-110,7986,1409,00 00 01 00 00 00 92 ff 32 1f 81 05 7a 40 55 23
578,USB,1140.90,16073,592801747,12121,592801747,12121,0,1,0,-110,7986,1408,00 00 01 00 00 00 92 ff 32 1f 80 05 d3 6f 55 23
579,USB,1140.94,40,592801747,0,592801747,0,0,1,0,-110,7986,1408,00 00 01 00 00 00 92 ff 32 1f 80 05 d3 6f 55 23
580,USB,1141.04,95,592813868,12121,592813868,12121,0,1,0,-110,7986,1408,00 00 01 00 00 00 92 ff 32 1f 80 05 2c 9f 55 23
581,USB,1141.08,42,592813868,0,592813868,0,0,1,0,-110,7986,1408,00 00 01 00 00 00 92 ff 32 1f 80 05 2c 9f 55 23
582,USB,1141.13,48,592813868,0,592813868,0,0,1,0,-110,7986,1408,00 00 01 00 00 00 92 ff 32 1f 80 05 2c 9f 55 23
583,USB,1141.14,16,592813868,0,592813868,0,0,1,0,-110,7986,1408,00 00 01 00 00 00 92 ff 32 1f 80 05 2c 9f 55 23
584,USB,1141.16,16,592825989,12121,592825989,12121,0,1,0,-110,7986,1407,00 00 01 00 00 00 92 ff 32 1f 7f 05 85 ce 55 23
585,USB,1141.17,12,592825989,0,592825989,0,0,1,0,-110,7986,1407,00 00 01 00 00 00 92 ff 32 1f 7f 05 85 ce 55 23
586,USB,1141.18,10,592825989,0,592825989,0,0,1,0,-110,7986,1407,00 00 01 00 00 00 92 ff 32 1f 7f 05 85 ce 55 23
587,USB,1141.19,11,592825989,0,592825989,0,0,1,0,-110,7986,1407,00 00 01 00 00 00 92 ff 32 1f 7f 05 85 ce 55 23
588,USB,1156.34,15142,592850231,24242,592850231,24242,0,1,0,-110,7986,1407,00 00 01 00 00 00 92 ff 32 1f 7f 05 37 2d 56 23
589,USB,1156.38,44,592850231,0,592850231,0,0,1,0,-110,7986,1407,00 00 01 00 00 00 92 ff 32 1f 7f 05 37 2d 56 23
590,USB,1172.10,15718,592898715,48484,592898715,48484,0,1,0,-106,7984,1410,00 00 01 00 00 00 96 ff 30 1f 82 05 9b ea 56 23
591,USB,1172.13,32,592898715,0,592898715,0,0,1,0,-106,7984,1410,00 00 01 00 00 00 96 ff 30 1f 82 05 9b ea 56 23
592,USB,1172.14,13,592898715,0,592898715,0,0,1,0,-106,7984,1410,00 00 01 00 00 00 96 ff 30 1f 82 05 9b ea 56 23
593,USB,1172.22,77,592910836,12121,592910836,12121,1,1,0,-105,7984,1411,01 00 01 00 00 00 97 ff 30 1f 83 05 f4 19 57 23
594,USB,1172.24,24,592910836,0,592910836,0,1,1,0,-105,7984,1411,01 00 01 00 00 00 97 ff 30 1f 83 05 f4 19 57 23
595,USB,1172.25,9,592910836,0,592910836,0,1,1,0,-105,7984,1411,01 00 01 00 00 00 97 ff 30 1f 83 05 f4 19 57 23
596,USB,1187.86,15611,592947199,36363,592947199,36363,1,1,0,-108,7988,1408,01 00 01 00 00 00 94 ff 34 1f 80 05 ff a7 57 23
597,USB,1187.89,22,592947199,0,592947199,0,1,1,0,-108,7988,1408,01 00 01 00 00 00 94 ff 34 1f 80 05 ff a7 57 23
598,USB,1188.00,116,592959320,12121,592959320,12121,1,1,0,-109,7989,1407,01 00 01 00 00 00 93 ff 35 1f 7f 05 58 d7 57 23
599,USB,1188.04,43,592959320,0,592959320,0,1,1,0,-109,7989,1407,01 00 01 00 00 00 93 ff 35 1f 7f 05 58 d7 57 23
600,USB,1188.06,17,592959320,0,592959320,0,1,1,0,-109,7989,1407,01 00 01 00 00 00 93 ff 35 1f 7f 05 58 d7 57 23
601,USB,1188.15,92,592959320,0,592959320,0,1,1,0,-109,7989,1407,01 00 01 00 00 00 93 ff 35 1f 7f 05 58 d7 57 23
602,USB,1188.19,36,592983562,24242,592983562,24242,1,1,0,-112,7992,1405,01 00 01 00 00 00 90 ff 38 1f 7d 05 0a 36 58 23
603,USB,1188.21,17,592983562,0,592983562,0,1,1,0,-112,7992,1405,01 00 01 00 00 00 90 ff 38 1f 7d 05 0a 36 58 23
604,USB,1188.22,12,592983562,0,592983562,0,1,1,0,-112,7992,1405,01 00 01 00 00 00 90 ff 38 1f 7d 05 0a 36 58 23
605,USB,1188.23,11,592983562,0,592983562,0,1,1,0,-112,7992,1405,01 00 01 00 00 00 90 ff 38 1f 7d 05 0a 36 58 23
606,USB,1188.24,14,592983562,0,592983562,0,1,1,0,-112,7992,1405,01 00 01 00 00 00 90 ff 38 1f 7d 05 0a 36 58 23
607,USB,1188.26,11,592983562,0,592983562,0,1,1,0,-112,7992,1405,01 00 01 00 00 00 90 ff 38 1f 7d 05 0a 36 58 23
608,USB,1188.27,10,592983562,0,592983562,0,1,1,0,-112,7992,1405,01 00 01 00 00 00 90 ff 38 1f 7d 05 0a 36 58 23
609,USB,1188.28,11,592983562,0,592983562,0,1,1,0,-112,7992,1405,01 00 01 00 00 00 90 ff 38 1f 7d 05 0a 36 58 23
610,USB,1188.29,10,592983562,0,592983562,0,1,1,0,-112,7992,1405,01 00 01 00 00 00 90 ff 38 1f 7d 05 0a 36 58 23
611,USB,1188.33,39,592983562,0,592983562,0,1,1,0,-112,7992,1405,01 00 01 00 00 00 90 ff 38 1f 7d 05 0a 36 58 23
612,USB,1202.67,14348,592995683,12121,592995683,12121,0,1,0,-111,7990,1404,00 00 01 00 00 00 91 ff 36 1f 7c 05 63 65 58 23
613,USB,1202.70,22,592995683,0,592995683,0,0,1,0,-111,7990,1404,00 00 01 00 00 00 91 ff 36 1f 7c 05 63 65 58 23
614,USB,1202.80,105,593007804,12121,593007804,12121,0,1,0,-110,7988,1404,00 00 01 00 00 00 92 ff 34 1f 7c 05 bc 94 58 23
615,USB,1202.82,23,593007804,0,593007804,0,0,1,0,-110,7988,1404,00 00 01 00 00 00 92 ff 34 1f 7c 05 bc 94 58 23
616,USB,1202.90,77,593032046,24242,593032046,24242,0,1,0,-109,7985,1403,00 00 01 00 00 00 93 ff 31 1f 7b 05 6e f3 58 23
617,USB,1202.92,22,593032046,0,593032046,0,0,1,0,-109,7985,1403,00 00 01 00 00 00 93 ff 31 1f 7b 05 6e f3 58 23
618,USB,1217.99,15071,593044167,12121,593044167,12121,0,1,0,-108,7983,1402,00 00 01 00 00 00 94 ff 2f 1f 7a 05 c7 22 59 23
619,USB,1218.04,50,593044167,0,593044167,0,0,1,0,-108,7983,1402,00 00 01 00 00 00 94 ff 2f 1f 7a 05 c7 22 59 23
620,USB,1218.09,46,593044167,0,593044167,0,0,1,0,-108,7983,1402,00 00 01 00 00 00 94 ff 2f 1f 7a 05 c7 22 59 23
621,USB,1218.14,54,593056288,12121,593056288,12121,0,1,0,-107,7981,1402,00 00 01 00 00 00 95 ff 2d 1f 7a 05 20 52 59 23
622,USB,1218.17,23,593056288,0,593056288,0,0,1,0,-107,7981,1402,00 00 01 00 00 00 95 ff 2d 1f 7a 05 20 52 59 23
623,USB,1218.18,9,593056288,0,593056288,0,0,1,0,-107,7981,1402,00 00 01 00 00 00 95 ff 2d 1f 7a 05 20 52 59 23
624,USB,1218.19,10,593056288,0,593056288,0,0,1,0,-107,7981,1402,00 00 01 00 00 00 95 ff 2d 1f 7a 05 20 52 59 23
625,USB,1218.20,16,593056288,0,593056288,0,0,1,0,-107,7981,1402,00 00 01 00 00 00 95 ff 2d 1f 7a 05 20 52 59 23
626,USB,1218.22,16,593056288,0,593056288,0,0,1,0,-107,7981,1402,00 00 01 00 00 00 95 ff 2d 1f 7a 05 20 52 59 23
627,USB,1218.25,33,593056288,0,593056288,0,0,1,0,-107,7981,1402,00 00 01 00 00 00 95 ff 2d 1f 7a 05 20 52 59 23
628,USB,1218.26,10,593056288,0,593056288,0,0,1,0,-107,7981,1402,00 00 01 00 00 00 95 ff 2d 1f 7a 05 20 52 59 23
629,USB,1218.28,17,593056288,0,593056288,0,0,1,0,-107,7981,1402,00 00 01 00 00 00 95 ff 2d 1f 7a 05 20 52 59 23
630,USB,1218.30,17,593068409,12121,593068409,12121,-1,1,-1,-107,7980,1402,ff ff 01 00 ff ff 95 ff 2c 1f 7a 05 79 81 59 23
631,USB,1218.30,8,593068409,0,593068409,0,-1,1,-1,-107,7980,1402,ff ff 01 00 ff ff 95 ff 2c 1f 7a 05 79 81 59 23
632,USB,1218.33,29,593068409,0,593068409,0,-1,1,-1,-107,7980,1402,ff ff 01 00 ff ff 95 ff 2c 1f 7a 05 79 81 59 23
633,USB,1218.36,24,593068409,0,593068409,0,-1,1,-1,-107,7980,1402,ff ff 01 00 ff ff 95 ff 2c 1f 7a 05 79 81 59 23
634,USB,1218.36,9,593080530,12121,593080530,12121,-1,1,0,-107,7980,1403,ff ff 01 00 00 00 95 ff 2c 1f 7b 05 d2 b0 59 23
635,USB,1218.37,7,593080530,0,593080530,0,-1,1,0,-107,7980,1403,ff ff 01 00 00 00 95 ff 2c 1f 7b 05 d2 b0 59 23
636,USB,1218.40,28,593080530,0,593080530,0,-1,1,0,-107,7980,1403,ff ff 01 00 00 00 95 ff 2c 1f 7b 05 d2 b0 59 23
637,USB,1218.41,6,593080530,0,593080530,0,-1,1,0,-107,7980,1403,ff ff 01 00 00 00 95 ff 2c 1f 7b 05 d2 b0 59 23
638,USB,1218.41,6,593080530,0,593080530,0,-1,1,0,-107,7980,1403,ff ff 01 00 00 00 95 ff 2c 1f 7b 05 d2 b0 59 23
639,USB,1233.63,15215,593092651,12121,593092651,12121,-1,1,0,-107,7981,1404,ff ff 01 00 00 00 95 ff 2d 1f 7c 05 2b e0 59 23
640,USB,1233.65,23,593092651,0,593092651,0,-1,1,0,-107,7981,1404,ff ff 01 00 00 00 95 ff 2d 1f 7c 05 2b e0 59 23
641,USB,1233.66,8,593092651,0,593092651,0,-1,1,0,-107,7981,1404,ff ff 01 00 00 00 95 ff 2d 1f 7c 05 2b e0 59 23
642,USB,1233.66,6,593116893,24242,593116893,24242,-1,1,0,-107,7982,1407,ff ff 01 00 00 00 95 ff 2e 1f 7f 05 dd 3e 5a 23
643,USB,1233.68,16,593116893,0,593116893,0,-1,1,0,-107,7982,1407,ff ff 01 00 00 00 95 ff 2e 1f 7f 05 dd 3e 5a 23
644,USB,1233.69,6,593116893,0,593116893,0,-1,1,0,-107,7982,1407,ff ff 01 00 00 00 95 ff 2e 1f 7f 05 dd 3e 5a 23
645,USB,1233.75,62,593129014,12121,593129014,12121,-1,1,0,-107,7983,1409,ff ff 01 00 00 00 95 ff 2f 1f 81 05 36 6e 5a 23
646,USB,1233.77,23,593129014,0,593129014,0,-1,1,0,-107,7983,1409,ff ff 01 00 00 00 95 ff 2f 1f 81 05 36 6e 5a 23
647,USB,1233.78,8,593129014,0,593129014,0,-1,1,0,-107,7983,1409,ff ff 01 00 00 00 95 ff 2f 1f 81 05 36 6e 5a 23
648,USB,1233.79,7,593129014,0,593129014,0,-1,1,0,-107,7983,1409,ff ff 01 00 00 00 95 ff 2f 1f 81 05 36 6e 5a 23
649,USB,1250.18,16393,593141135,12121,593141135,12121,-1,1,0,-107,7984,1410,ff ff 01 00 00 00 95 ff 30 1f 82 05 8f 9d 5a 23
650,USB,1250.23,45,593141135,0,593141135,0,-1,1,0,-107,7984,1410,ff ff 01 00 00 00 95 ff 30 1f 82 05 8f 9d 5a 23
651,USB,1296.99,46764,593165377,24242,593165377,24242,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
652,USB,1297.04,45,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
653,USB,1297.05,18,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
654,USB,1297.09,41,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
655,USB,1297.12,24,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
656,USB,1297.14,19,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
657,USB,1297.16,22,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
658,USB,1297.19,28,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
659,USB,1297.21,26,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
660,USB,1297.23,20,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
661,USB,1297.26,30,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
662,USB,1297.28,20,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
663,USB,1297.33,46,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
664,USB,1297.37,45,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
665,USB,1297.39,17,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
666,USB,1297.40,12,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
667,USB,1297.41,11,593165377,0,593165377,0,-1,1,0,-107,7985,1412,ff ff 01 00 00 00 95 ff 31 1f 84 05 41 fc 5a 23
